index,core-mof-id
695,2017[PrCu][nan]3[ASR]1
696,2018[Cd][nan]3[ASR]6
697,2018[Zn][pcu]3[ASR]2
698,2018[Cu][sql]2[ASR]2
699,2018[Cu][sit]3[ASR]1
700,2019[Cd][nan]3[ASR]3
701,2019[Cd][hcb]2[ASR]1
702,2019[Zn][hcb]2[ASR]1
703,2018[Ni][sql]2[ASR]1
704,2017[Cu][nan]3[ASR]8
705,2018[Zn][pcu]3[ASR]3
706,2017[Cd][pts]3[ASR]1
707,2017[Cu][fjh]3[ASR]1
708,2017[Nd][nan]3[ASR]1
709,2017[Pr][nan]3[ASR]1
710,2017[Cd][kgd]2[ASR]2
711,2017[Zn][dia]3[ASR]6
712,2017[Zn][dia]3[ASR]7
713,2017[Mn][kgm]2[ASR]1
714,2017[Cu][sql]2[ASR]2
715,2017[Zn][sql]2[ASR]4
716,2017[Mn][pcu]3[ASR]1
717,2017[Cd][nan]3[ASR]4
718,2017[Co][nan]3[ASR]3
719,2017[Co][qtz]3[ASR]1
720,2017[Co][nan]3[ASR]4
721,2017[Ce][sql]2[ASR]1
722,2017[NiCo][qtz]3[ASR]1
723,2017[Cu][nbo]3[ASR]1
724,2017[Cd][hcb]2[ASR]2
725,2017[Zn][dmp]3[ASR]1
726,2018[Zn][sql]2[ASR]2
727,2017[Cd][nan]3[ASR]5
728,2017[CrMn][qtz]3[ASR]1
729,2017[CrMn][qtz]3[ASR]2
730,2018[Eu][umc]3[ASR]1
731,2018[Eu][umc]3[ASR]2
732,2019[Co][hex]3[ASR]1
733,2019[CoMg][hex]3[ASR]1
734,2019[Zn][sqp]3[ASR]1
735,2019[Zn][nan]3[ASR]2
736,2019[Zn][pcu]3[ASR]1
737,2019[Zn][sql]2[ASR]1
738,2019[Ni][fes]2[ASR]1
739,2017[In][nan]2[ASR]1
740,2017[Cu][hcb]2[ASR]2
741,2017[Co][pcu]3[ASR]1
742,2017[Co][sql]2[ASR]3
743,2018[Cd][pcu]3[ASR]1
744,2017[La][nan]2[ASR]1
745,2018[Co][flu]3[ASR]1
746,2018[Mn][nan]3[ASR]1
747,2019[Zn][pts]3[ASR]1
748,2019[Cd][hcb]2[ASR]2
749,2019[Mg][sql]2[ASR]1
750,2019[Zn][pcu]3[ASR]2
751,2017[Y][nia]3[ASR]1
752,2017[Cd][kgd]2[ASR]3
753,2017[Pr][kgd]2[ASR]1
754,2017[Co][nan]2[ASR]1
755,2017[Zn][dia]3[ASR]8
756,2017[Cu][sql]2[ASR]3
757,2018[Zn][sql]2[ASR]3
758,2017[Co][nan]3[ASR]5
759,2017[Co][nan]3[ASR]6
760,2017[Co][nan]3[ASR]7
761,2017[Co][nan]3[ASR]8
762,2017[Cd][met]3[ASR]1
763,2017[Ni][nan]3[ASR]1
764,2017[Zn][nan]3[ASR]6
765,2018[Mn][bcu]3[ASR]1
766,2018[Mn][bcu]3[ASR]2
767,2017[Zn][hcb]2[ASR]3
768,2017[Co][pcu]3[ASR]2
769,2017[Co][tfz]3[ASR]2
770,2017[Cu][rtl]3[ASR]1
771,0000[Cu][apo]3[ASR]1
772,2018[Er][nan]3[ASR]1
773,2017[Co][nan]3[ASR]9
774,2017[Cu][sql]2[ASR]4
775,2018[InCu][nan]3[ASR]1
776,2017[Sc][nan]3[ASR]1
777,2019[Cd][fsc]3[ASR]1
778,2019[Zr][bey]2[ASR]1
779,2019[Yb][nan]2[ASR]1
780,2019[Yb][nan]2[ASR]2
781,2019[In][nan]3[ASR]1
782,2019[Co][pcu]3[ASR]1
783,2019[Cu][pts]3[ASR]1
784,2019[Zn][sit]3[ASR]1
785,2019[Dy][sql]2[ASR]1
786,2020[Ag][pts]3[ASR]1
787,2020[Co][nan]3[ASR]1
788,2020[Sc][ceq]3[ASR]1
789,2020[Cu][dia]3[ASR]3
790,2019[Ho][nan]3[ASR]1
791,2019[La][nan]3[ASR]1
792,2019[Er][nan]3[ASR]1
793,2019[Pr][nan]3[ASR]1
794,2019[Gd][nan]3[ASR]1
795,2019[Eu][nan]3[ASR]3
796,2019[Sm][nan]3[ASR]2
797,2019[Ce][nan]3[ASR]1
798,2019[Tb][nan]3[ASR]2
799,2019[Tb][nan]3[ASR]3
800,2019[Nd][nan]3[ASR]1
801,2019[Dy][nan]3[ASR]1
802,2019[La][nan]3[ASR]2
803,2019[Cu][rtl]3[ASR]1
804,2019[Mn][fsc]3[ASR]1
805,2019[Cu][nan]3[ASR]1
806,2019[Cd][dia]3[ASR]1
807,2019[Zr][csq]3[ASR]1
808,2019[Eu][nan]3[ASR]4
809,2019[Tb][nan]3[ASR]4
810,2019[Cd][cem]2[ASR]1
811,2019[Cd][cem]2[ASR]2
812,2019[Cd][cru]2[ASR]1
813,2019[Zn][nan]3[ASR]3
814,2019[Zn][snz]3[ASR]1
815,2019[Zn][dia]3[ASR]2
816,2019[Zn][pts]3[ASR]2
817,2019[Cd][pts]3[ASR]1
818,2019[Zn][fsc]3[ASR]1
819,2019[Cu][sql]2[ASR]2
820,2019[Cd][nan]3[ASR]4
821,2019[Cu][kgd]2[ASR]1
822,2019[Nd][flu]3[ASR]1
823,2019[Co][hex]3[ASR]2
824,2020[Dy][nan]3[ASR]1
825,2020[Eu][nan]3[ASR]1
826,2020[Gd][nan]3[ASR]1
827,2020[Sm][nan]3[ASR]1
828,2020[Yb][nan]3[ASR]1
829,2020[Er][nan]3[ASR]1
830,2020[Tb][nan]3[ASR]1
831,2020[Ho][nan]3[ASR]1
832,2019[Co][hcb]2[ASR]1
833,2019[Co][nan]3[ASR]4
834,2019[Sm][sqc]3[ASR]1
835,2019[Tb][sqc]3[ASR]1
836,2019[Cd][kgd]2[ASR]2
837,2019[Gd][nan]3[ASR]2
838,2019[Co][hxl]2[ASR]1
839,2019[Pb][nan]2[ASR]1
840,2019[Ce][scu]3[ASR]1
841,2019[La][scu]3[ASR]1
842,2019[Eu][bnn]3[ASR]1
843,2019[Tb][bnn]3[ASR]1
844,2019[Dy][bnn]3[ASR]1
845,2019[Gd][bnn]3[ASR]1
846,2019[Cd][sql]2[ASR]2
847,2020[Co][nan]3[ASR]2
848,2020[Co][nan]2[ASR]1
849,2020[Co][fsc]3[ASR]2
850,2019[Er][hcb]2[ASR]1
851,2019[Er][hcb]2[ASR]2
852,2019[Er][hcb]2[ASR]3
853,2019[Ni][hcb]2[ASR]1
854,2019[Cd][kgd]2[ASR]3
855,2019[Co][nan]2[ASR]1
856,2019[Zn][bcg]3[ASR]1
857,2019[Cd][nan]3[ASR]5
858,2019[Cd][nan]2[ASR]1
859,2019[Cu][nan]3[ASR]2
860,2019[Mn][srs]3[ASR]1
861,2019[Mn][bpq]3[ASR]1
862,2019[Zn][tfz]3[ASR]1
863,2019[Ni][nan]3[ASR]4
864,2019[In][sql]2[ASR]1
865,2019[In][mcm]2[ASR]1
866,2019[Cd][ths]3[ASR]1
867,2019[Zn][nan]3[ASR]5
868,2019[Eu][nan]2[ASR]1
869,2019[Pr][nan]3[ASR]2
870,2019[Eu][sql]2[ASR]1
871,2019[Cu][ssa]3[ASR]1
872,2019[Cd][tfz]3[ASR]1
873,2019[Cd][tfz]3[ASR]2
874,2019[Co][lcv]3[ASR]1
875,2019[Cd][ins]3[ASR]1
876,2019[Cd][ins]3[ASR]2
877,2019[Cd][nan]3[ASR]8
878,2019[Zn][pcu]3[ASR]3
879,2019[Co][pcu]3[ASR]2
880,2020[Cd][sql]2[ASR]2
881,2020[Co][sql]2[ASR]2
882,2019[Co][nan]3[ASR]5
883,2019[Cd][nan]2[ASR]2
884,2019[V][bpq]3[ASR]1
885,2019[V][bpq]3[ASR]2
886,2019[V][bpq]3[ASR]3
887,2019[V][bpq]3[ASR]4
888,2019[Zn][pts]3[ASR]3
889,2020[Cd][kgd]2[ASR]1
890,2020[Cu][nan]2[ASR]1
891,2020[Cu][hbt]2[ASR]1
892,2020[Cu][nan]2[ASR]2
893,2019[Zn][hcb]2[ASR]2
894,2019[Zn][pcu]3[ASR]4
895,2019[Zn][pcu]3[ASR]5
896,2019[Zn][ant]3[ASR]1
897,2019[Cu][gra]3[ASR]1
898,2019[Eu][nan]3[ASR]5
899,2019[Zn][lvt]3[ASR]1
900,2020[Eu][nan]3[ASR]2
901,2020[Pr][nan]3[ASR]1
902,2020[Ce][nan]3[ASR]1
903,2020[Nd][nan]3[ASR]1
904,2020[Fe][nan]3[ASR]1
905,2019[In][kgd]2[ASR]1
906,2019[Co][apo]3[ASR]1
907,2019[Co][rtl]3[ASR]1
908,2019[Zn][mog]3[ASR]1
909,2019[Zn][mog]3[ASR]2
910,2019[Zn][mog]3[ASR]3
911,2019[Zn][mog]3[ASR]4
912,2019[Cu][nbo]3[ASR]1
913,2019[Cu][sql]2[ASR]3
914,2019[Co][nan]3[ASR]6
915,2020[Al][fmz]3[ASR]1
916,2020[Cu][lil]3[ASR]1
917,2019[Cu][mrc]3[ASR]1
918,2019[In][bpq]3[ASR]2
919,2018[Zn][bcu]3[ASR]1
920,2018[CuZr][she]3[ASR]1
921,2019[Cu][pcu]3[ASR]1
922,2019[Zn][utp]3[ASR]1
923,2019[Cu][nan]3[ASR]3
924,2019[Cu][nan]3[ASR]4
925,2019[Cu][lvt]3[ASR]1
926,2020[Co][nan]3[ASR]3
927,2020[Sc][nan]3[ASR]1
928,2020[Co][rob]3[ASR]1
929,2020[Co][nan]2[ASR]2
930,2019[In][nan]3[ASR]2
931,2019[Zn][bbf]3[ASR]1
932,2019[Zr][scu]3[ASR]2
933,2019[Co][nan]3[ASR]7
934,2019[Co][nan]3[ASR]8
935,2020[Zn][nan]3[ASR]7
936,2020[Zr][hex]3[ASR]1
937,2020[Zn][nan]3[ASR]9
938,2020[Zn][nan]3[ASR]10
939,2020[Ni][dia]3[ASR]1
940,2020[Zn][nan]3[ASR]11
941,2020[Zn][nan]3[ASR]12
942,2020[Zn][nan]3[ASR]13
943,2020[Zn][nan]3[ASR]14
944,2020[Zn][nan]3[ASR]15
945,2020[Fe][pts]3[ASR]1
946,2020[U][hcb]2[ASR]2
947,2020[U][hcb]2[ASR]3
948,2020[Zn][bey]2[ASR]1
949,2020[Zn][tfz]3[ASR]1
950,2020[Zn][tfz]3[ASR]2
951,2020[Zn][qtz]3[ASR]1
952,2020[Zn][dia]3[ASR]1
953,2021[Ag][nan]3[ASR]1
954,2020[CuSb][sql]2[ASR]1
955,2021[NiW][hcb]2[ASR]1
956,2021[Pb][llj]2[ASR]1
957,2021[ZnPb][llj]3[ASR]1
958,2020[Zn][bbf]3[ASR]1
959,2020[Zn][nan]3[ASR]16
960,2020[Mg][nan]3[ASR]1
961,2020[Co][hxl]2[ASR]1
962,2020[Zn][nan]3[ASR]17
963,2020[Co][nan]2[ASR]3
964,2020[Cu][sql]2[ASR]3
965,2020[Cu][sql]2[ASR]4
966,2020[Cd][nan]3[ASR]3
967,2020[Co][nan]3[ASR]4
968,2020[Cu][bcs]3[ASR]1
969,2020[Zn][pcu]3[ASR]2
970,2020[Cd][sql]2[ASR]3
971,2020[Cd][pcu]3[ASR]2
972,2020[Cd][pcu]3[ASR]3
973,2020[Cu][nan]3[ASR]2
974,2020[Cu][kgm]2[ASR]1
975,2020[Cu][sql]2[ASR]5
976,2020[Cd][hcb]2[ASR]2
977,2020[Cd][fes]2[ASR]1
978,2020[ZnGd][sqp]3[ASR]1
979,2020[Pr][nan]3[ASR]2
980,2020[Co][nan]3[ASR]5
981,2020[Cd][nan]3[ASR]4
982,2020[Zn][sql]2[ASR]2
983,2020[Zn][nan]2[ASR]1
984,2020[CeCu][nan]2[ASR]1
985,2020[Cu][nbo]3[ASR]1
986,2020[Zn][sql]2[ASR]3
987,2020[Co][nbo]3[ASR]1
988,2020[Cd][apo]3[ASR]1
989,2020[Cd][kgd]2[ASR]2
990,2021[Cu][sql]2[ASR]1
991,2021[Zn][srs]3[ASR]1
992,2020[Zn][nan]2[ASR]2
993,2020[Zn][nan]3[ASR]18
994,2020[Co][nan]3[ASR]6
995,2020[Co][nan]3[ASR]7
996,2020[Eu][nan]3[ASR]3
997,2020[Tb][nan]3[ASR]2
998,2020[Ni][bey]2[ASR]1
999,2020[Cu][rob]3[ASR]1
1000,2020[Cu][rob]3[ASR]2
1001,2020[Co][sql]2[ASR]3
1002,2020[Co][mab]3[ASR]1
1003,2020[Co][nan]3[ASR]8
1004,2020[Mn][nan]3[ASR]3
1005,2020[Mn][ant]3[ASR]1
1006,2020[Co][nan]3[ASR]9
1007,2020[CuGd][nan]2[ASR]1
1008,2020[Eu][flu]3[ASR]1
1009,2020[Zn][sql]2[ASR]4
1010,2020[Co][tfz]3[ASR]1
1011,2020[Co][hex]3[ASR]1
1012,2020[Co][pts]3[ASR]1
1013,2020[In][nan]3[ASR]1
1014,2020[Cd][sod]3[ASR]1
1015,2020[AlFe][rna]3[ASR]1
1016,2021[La][fsc]3[ASR]1
1017,2020[Co][nan]3[ASR]10
1018,2020[Co][nan]3[ASR]11
1019,2020[Co][nan]3[ASR]12
1020,2021[Pb][nan]3[ASR]1
1021,2021[Cu][sql]2[ASR]2
1022,2020[Mn][kgd]2[ASR]1
1023,2021[Y][pcu]3[ASR]1
1024,2020[Mg][rtl]3[ASR]1
1025,2019[Co][nan]3[ASR]9
1026,2020[Cu][pyr]3[ASR]1
1027,2020[Cu][sql]2[ASR]6
1028,2020[CuYb][stp]3[ASR]1
1029,2020[Gd][sql]2[ASR]1
1030,0000[Eu][sql]2[ASR]1
1031,2020[Zn][tfz]3[ASR]3
1032,2021[Zn][scu]3[ASR]1
1033,2020[Zn][gwg]3[ASR]1
1034,2020[Zn][fsc]3[ASR]1
1035,2020[Zn][nan]3[ASR]20
1036,2021[In][nan]3[ASR]2
1037,2020[In][nuc]3[ASR]1
1038,2020[Fe][nuc]3[ASR]1
1039,2019[Cu][pcu]3[ASR]2
1040,2019[Cu][pts]3[ASR]2
1041,2019[Cd][hcb]2[ASR]3
1042,2020[Cd][kgd]2[ASR]3
1043,2019[Co][sql]2[ASR]1
1044,2019[Zn][sra]3[ASR]1
1045,2020[Zn][nbo]3[ASR]1
1046,2020[Cu][tbo]3[ASR]2
1047,2020[Cu][tbo]3[ASR]3
1048,2019[Zr][bcu]3[ASR]1
1049,2019[Zr][bcu]3[ASR]2
1050,2019[Mg][nan]2[ASR]1
1051,2019[Mg][nan]2[ASR]2
1052,2019[Zn][pcu]3[ASR]6
1053,2020[Ti][srs]3[ASR]1
1054,2020[Eu][nan]3[ASR]4
1055,2020[Co][sql]2[ASR]4
1056,2020[Zr][sqc]3[ASR]1
1057,2020[Ag][nbo]3[ASR]1
1058,2020[Cu][nan]2[ASR]3
1059,2020[Cu][sql]2[ASR]7
1060,2020[Zr][sql]2[ASR]1
1061,2020[Zn][nan]3[ASR]21
1062,2020[Zr][sqc]3[ASR]2
1063,2020[Eu][bnn]3[ASR]1
1064,2016[Cd][nan]3[ASR]9
1065,2016[Zn][pcu]3[ASR]3
1066,1998[Co][nan]3[ASR]1
1067,2016[Zn][dia]3[ASR]2
1068,2020[CuAsMoV][nan]2[ASR]3
1069,2020[Zn][rob]3[ASR]1
1070,2020[Zn][ths]3[ASR]1
1071,2011[Zn][nan]3[ASR]6
1072,2021[Cu][sql]2[ASR]3
1073,2017[Mn][fsc]3[ASR]1
1074,2011[Fe][acs]3[ASR]1
1075,2016[Fe][acs]3[ASR]1
1076,2016[Fe][acs]3[ASR]2
1077,2011[Cu][scu]3[ASR]1
1078,2021[Al][nan]3[ASR]1
1079,2021[Al][nan]3[ASR]2
1080,2021[Al][nan]3[ASR]3
1081,2021[Al][nan]3[ASR]4
1082,2021[Al][nan]3[ASR]5
1083,2021[Al][nan]3[ASR]6
1084,2021[Al][nan]3[ASR]7
1085,2021[Al][nan]3[ASR]8
1086,2021[Al][nan]3[ASR]9
1087,2021[Al][nan]3[ASR]10
1088,2021[Al][nan]3[ASR]11
1089,2021[Al][nan]3[ASR]12
1090,2021[Al][nan]3[ASR]13
1091,2021[Al][nan]3[ASR]14
1092,2021[Al][nan]3[ASR]15
1093,2021[Al][nan]3[ASR]16
1094,2021[Al][nan]3[ASR]17
1095,2021[Al][nan]3[ASR]18
1096,2021[Al][nan]3[ASR]19
1097,2021[Al][nan]3[ASR]20
1098,2021[Al][nan]3[ASR]22
1099,2012[Co][nan]3[ASR]3
1100,2017[Cd][sql]2[ASR]6
1101,2005[In][nan]3[ASR]1
1102,2017[Zn][nan]2[ASR]3
1103,0000[Nd][nan]3[ASR]1
1104,2017[Cu][nan]3[ASR]9
1105,0000[Co][sql]2[ASR]1
1106,2005[In][nan]3[ASR]2
1107,2017[Co][nan]2[ASR]2
1108,2017[Co][nan]2[ASR]3
1109,2017[Cd][nan]2[ASR]1
1110,2017[Zn][hcb]2[ASR]4
1111,2017[Ni][hcb]2[ASR]1
1112,2012[Zn][pcu]3[ASR]2
1113,2012[Cu][ith]3[ASR]1
1114,2012[Zn][crs]3[ASR]1
1115,2012[Zn][crs]3[ASR]2
1116,2005[ZnU][nan]3[ASR]1
1117,2012[Zn][nan]3[ASR]2
1118,2012[Co][pcu]3[ASR]1
1119,0000[Zn][gra]3[ASR]1
1120,2012[Fe][nan]3[ASR]1
1121,2012[Fe][nan]3[ASR]2
1122,2022[Zn][sql]2[ASR]1
1123,2022[Zn][sql]2[ASR]2
1124,2012[Co][dia]3[ASR]1
1125,2012[Cu][met]3[ASR]1
1126,2012[Cu][unc]3[ASR]1
1127,2012[Cu][unc]3[ASR]2
1128,2012[Cu][unc]3[ASR]3
1129,2012[Cu][unc]3[ASR]4
1130,2012[Cu][unc]3[ASR]5
1131,2012[Cu][unc]3[ASR]6
1132,2012[Cu][unc]3[ASR]7
1133,2012[Cu][unc]3[ASR]8
1134,2012[Cu][unc]3[ASR]9
1135,2012[Cu][unc]3[ASR]10
1136,2012[Cu][unc]3[ASR]11
1137,2022[Zn][sql]2[ASR]3
1138,2022[Zn][sql]2[ASR]4
1139,2022[Zn][sql]2[ASR]5
1140,2015[Co][nan]3[ASR]2
1141,2015[Mn][nan]3[ASR]1
1142,2005[Fe][dia]3[ASR]1
1143,2015[Mn][nan]3[ASR]2
1144,2015[CuMo][nan]3[ASR]1
1145,2012[Co][pts]3[ASR]1
1146,2012[Cd][nan]3[ASR]1
1147,2012[Co][tsn]3[ASR]1
1148,2012[Co][tsn]3[ASR]2
1149,2022[In][nan]2[ASR]1
1150,2005[Pr][noy]3[ASR]1
1151,0000[Cu][srs]3[ASR]1
1152,2016[Co][nan]2[ASR]1
1153,2016[Zn][nan]2[ASR]3
1154,2006[Ag][mog]3[ASR]1
1155,2020[Zn][dia]3[ASR]2
1156,2006[Cd][nan]3[ASR]3
1157,2012[CuNb][pcu]3[ASR]1
1158,2012[CuV][pcu]3[ASR]1
1159,2006[Cd][dia]3[ASR]1
1160,2007[Cd][dia]3[ASR]1
1161,2012[Co][nan]3[ASR]4
1162,2010[Cu][nan]3[ASR]4
1163,2013[Mo][nan]3[ASR]1
1164,2012[Al][nan]3[ASR]1
1165,2013[In][nan]3[ASR]1
1166,2017[AlSi][nan]3[ASR]2
1167,2012[Cu][pcu]3[ASR]1
1168,2012[Cu][pcu]3[ASR]2
1169,2018[Mn][nan]3[ASR]2
1170,2017[Co][scu]3[ASR]1
1171,2022[Cd][nan]2[ASR]1
1172,2000[Pr][nia]3[ASR]1
1173,2018[Zn][nan]2[ASR]1
1174,2018[Cd][dia]3[ASR]1
1175,2018[Zn][apo]3[ASR]1
1176,0000[Ag][nan]3[ASR]1
1177,2010[Ag][nan]3[ASR]1
1178,2007[Nd][nan]3[ASR]1
1179,2007[Pr][nan]3[ASR]1
1180,2018[Zn][pcu]3[ASR]4
1181,2013[Cu][ths]3[ASR]1
1182,2018[Zn][sql]2[ASR]4
1183,2018[Cd][nan]3[ASR]7
1184,2017[Zn][sql]2[ASR]5
1185,2017[Zn][sql]2[ASR]6
1186,2018[Ag][sql]2[ASR]1
1187,2006[CoAg][utp]3[ASR]1
1188,2013[Co][dia]3[ASR]1
1189,2012[Co][dia]3[ASR]2
1190,2013[Tb][tcs]3[ASR]1
1191,2013[Zn][dia]3[ASR]2
1192,2003[Er][tcs]3[ASR]1
1193,2006[Cu][pcu]3[ASR]1
1194,2007[In][ctn]3[ASR]1
1195,2012[Co][dia]3[ASR]3
1196,2013[Ce][kgd]2[ASR]1
1197,2013[Nd][kgd]2[ASR]1
1198,2013[Sm][kgd]2[ASR]1
1199,2013[Zn][nan]3[ASR]2
1200,2013[Zn][nan]3[ASR]3
1201,2014[Ag][ths]3[ASR]1
1202,2014[Zn][nan]3[ASR]1
1203,2014[Zn][nan]3[ASR]2
1204,2014[Cu][nan]3[ASR]2
1205,0000[Zn][nan]3[ASR]4
1206,2014[Co][ant]3[ASR]1
1207,2014[Co][dmc]3[ASR]1
1208,2014[Cu][tbo]3[ASR]2
1209,2014[Ni][gra]3[ASR]1
1210,2014[Zn][nan]3[ASR]3
1211,2014[Co][nan]3[ASR]4
1212,2014[Co][nan]3[ASR]5
1213,2014[CuNd][nan]3[ASR]1
1214,2015[CrMn][nod]3[ASR]1
1215,2015[CrMn][noa]3[ASR]1
1216,2015[Cu][nan]3[ASR]3
1217,2015[Ni][nan]3[ASR]1
1218,2015[Mn][nan]3[ASR]3
1219,2015[Cd][sql]2[ASR]2
1220,2008[Cu][pcu]3[ASR]1
1221,2008[Cd][nbo]3[ASR]1
1222,2008[Co][sql]2[ASR]1
1223,2009[Zn][pcu]3[ASR]2
1224,2010[Zn][pts]3[ASR]1
1225,0000[Mn][nan]3[ASR]1
1226,2018[Zn][pcu]3[ASR]5
1227,2018[Zn][pcu]3[ASR]6
1228,2023[Cd][dia]3[ASR]1
1229,2023[U][nan]3[ASR]1
1230,2023[U][dia]3[ASR]1
1231,2023[U][nan]3[ASR]2
1232,2018[Cu][sql]2[ASR]3
1233,2013[Cu][bpq]3[ASR]1
1234,2013[Cu][hms]3[ASR]1
1235,2018[Co][nan]3[ASR]2
1236,2013[Co][cml]3[ASR]1
1237,2023[Zn][sql]2[ASR]1
1238,2023[Zn][sql]2[ASR]2
1239,2023[Zn][sql]2[ASR]3
1240,2023[Zn][sql]2[ASR]4
1241,2023[Zn][sql]2[ASR]5
1242,2023[Zn][sql]2[ASR]6
1243,2023[Zn][sql]2[ASR]7
1244,2023[Zn][sql]2[ASR]8
1245,2023[Zn][sql]2[ASR]9
1246,2023[Zn][sql]2[ASR]10
1247,2023[Zn][sql]2[ASR]11
1248,2023[Zn][sql]2[ASR]12
1249,2023[Zn][sql]2[ASR]13
1250,2023[Zn][sql]2[ASR]14
1251,2023[Zn][sql]2[ASR]15
1252,2023[Zn][sql]2[ASR]16
1253,2023[Zn][sql]2[ASR]17
1254,2023[Zn][sql]2[ASR]18
1255,2023[Zn][sql]2[ASR]19
1256,2023[Zn][sql]2[ASR]20
1257,2023[Zn][sql]2[ASR]21
1258,2023[Zn][sql]2[ASR]22
1259,2023[Zn][sql]2[ASR]23
1260,2013[Cu][nbo]3[ASR]1
1261,2023[Th][ftw]3[ASR]1
1262,2013[Co][nan]3[ASR]2
1263,2018[Eu][nan]3[ASR]2
1264,2018[Tb][nan]3[ASR]2
1265,2007[Cd][ths]3[ASR]1
1266,2008[Cd][ths]3[ASR]1
1267,2007[CuNd][nan]3[ASR]1
1268,2013[Zn][dia]3[ASR]3
1269,2013[Zn][sod]3[ASR]1
1270,2013[Zn][sod]3[ASR]2
1271,2023[Cd][nan]3[ASR]2
1272,2013[Nd][llj]3[ASR]1
1273,2023[Cu][nan]3[ASR]1
1274,2023[Cu][nan]3[ASR]2
1275,2017[Cd][ant]3[ASR]1
1276,2017[Cd][ant]3[ASR]2
1277,2017[Zn][ant]3[ASR]1
1278,2007[Co][nan]3[ASR]1
1279,2023[Zn][nan]3[ASR]1
1280,2023[Zn][nan]3[ASR]2
1281,2023[Zn][nan]3[ASR]3
1282,2023[Zn][nan]3[ASR]4
1283,2023[Zn][nan]3[ASR]5
1284,2023[Zn][nan]3[ASR]6
1285,2023[Zn][nan]3[ASR]7
1286,2023[Zn][nan]3[ASR]8
1287,2023[Zn][nan]3[ASR]9
1288,2023[Zn][fsc]3[ASR]1
1289,2014[Cu][nan]3[ASR]3
1290,2023[Zn][fsc]3[ASR]3
1291,2014[Cu][bcu]3[ASR]1
1292,2007[Cu][nan]3[ASR]1
1293,2007[Co][nan]3[ASR]2
1294,2018[Zn][cds]3[ASR]1
1295,2023[Fe][ant]3[ASR]1
1296,2007[Zn][srs]3[ASR]1
1297,2007[Zn][srs]3[ASR]2
1298,2007[Zn][srs]3[ASR]3
1299,2007[Zn][srs]3[ASR]4
1300,2023[Zn][ant]3[ASR]1
1301,2007[Zn][srs]3[ASR]5
1302,2007[Zn][srs]3[ASR]6
1303,2007[Co][nan]3[ASR]3
1304,2007[Zn][srs]3[ASR]7
1305,2007[Zn][srs]3[ASR]8
1306,2007[Co][nan]3[ASR]4
1307,2019[Zn][nan]3[ASR]6
1308,2019[Zn][pcu]3[ASR]7
1309,2014[Zn][ths]3[ASR]1
1310,2020[Cu][tbo]3[ASR]4
1311,2020[Cu][tbo]3[ASR]5
1312,2020[Cu][tbo]3[ASR]6
1313,2020[Zr][scu]3[ASR]1
1314,2021[Zn][nan]3[ASR]1
1315,2021[Zn][nan]3[ASR]2
1316,2010[Fe][bpq]3[ASR]1
1317,2014[Eu][esg]3[ASR]1
1318,2014[In][nan]3[ASR]1
1319,2014[Cu][tbo]3[ASR]3
1320,0000[Cu][tbo]3[ASR]2
1321,2014[Cu][tbo]3[ASR]4
1322,2014[Cu][tbo]3[ASR]5
1323,2014[Cu][tbo]3[ASR]6
1324,2014[Zn][nan]2[ASR]3
1325,2015[Zn][nan]2[ASR]3
1326,2015[Zn][nan]3[ASR]6
1327,2017[Ni][hms]3[ASR]1
1328,2017[Al][nan]3[ASR]4
1329,2018[Ag][sql]2[ASR]2
1330,2018[Ag][sql]2[ASR]3
1331,2018[Ag][sql]2[ASR]4
1332,2018[Ag][sql]2[ASR]5
1333,2018[Ag][sql]2[ASR]6
1334,2018[Cu][nan]3[ASR]2
1335,2018[Cu][nan]3[ASR]3
1336,2018[Cu][nan]3[ASR]4
1337,2018[Cu][nan]3[ASR]5
1338,2018[Cu][nan]3[ASR]6
1339,2018[Cu][nan]3[ASR]7
1340,2018[Cu][kgm]2[ASR]1
1341,2018[Cu][kgm]2[ASR]2
1342,2018[Co][nan]3[ASR]3
1343,2018[Co][nan]3[ASR]4
1344,2018[Co][nan]3[ASR]5
1345,2018[Co][nan]3[ASR]6
1346,2018[Co][nan]3[ASR]7
1347,2018[Ni][nan]3[ASR]1
1348,2018[Ni][nan]3[ASR]2
1349,2018[Ni][nan]3[ASR]3
1350,2018[Ni][nan]3[ASR]4
1351,2018[Ni][nan]3[ASR]5
1352,2019[Zr][scu]3[ASR]3
1353,2019[Zr][scu]3[ASR]4
1354,2019[Mn][sql]2[ASR]1
1355,2008[ZnPd][nan]3[ASR]1
1356,2019[Zn][sql]2[ASR]2
1357,2008[Pr][nan]3[ASR]1
1358,2008[Nd][nan]3[ASR]2
1359,2014[Zn][nan]3[ASR]4
1360,2014[Cd][jeb]3[ASR]1
1361,2014[Cd][nan]3[ASR]1
1362,2008[Zn][nan]3[ASR]2
1363,2014[Zn][pcu]3[ASR]6
1364,2014[Zn][pcu]3[ASR]7
1365,2019[Zn][nan]3[ASR]7
1366,2008[Cd][dia]3[ASR]1
1367,2014[Fe][nan]3[ASR]1
1368,2014[Co][nan]3[ASR]6
1369,2014[Cu][nan]3[ASR]4
1370,2014[Mn][nan]3[ASR]3
1371,2014[Zn][nan]3[ASR]5
1372,2014[Cu][nan]3[ASR]5
1373,2015[Cu][nan]3[ASR]4
1374,2015[Cu][nan]3[ASR]5
